businessID,businessName,sector,sizeClass,yearsInBusiness,employees,annualRevenue,annualIncome,loanAmount,loanDuration,creditScore,defaultProbability,riskScore,debtToIncomeRatio,debtToEquityRatio,currentRatio,cashFlowStability,revenueVolatility,latePayments,anomalyFlag,fraudFlag,readinessScore,readinessTier,esgScoreE,esgScoreS,esgScoreG,esgComposite,esgTier,qfintrustComposite,loanDecision,registrationDate
SME_00418,Future SMEFinance Digital,FinTech,Micro,7,7,788038.08,221027.16,394019.04,60,782,0.123,12.3,1.783,0.0,3.0,1.0,0.327,0,1,0,80.57,A,76.0,84.44,92.88,84.44,A,82.5,APPROVE,2026-06-10
SME_00419,Secure Packaging Works,Manufacturing,Small,11,7,748772.16,200099.88,374386.08,12,768,0.14890000000000003,14.89,1.871,0.63,2.62,0.81,0.479,0,0,0,64.66,B,71.81,79.79,87.77,79.79,A,72.22,APPROVE,2026-06-10
SME_00420,Green Accessories Solutions,Textile,Growth,3,9,517264.08,81638.4,258632.04,24,639,0.38280000000000003,38.28,3.168,2.03,2.2,0.6,0.18,0,0,1,50.63,B,53.54,59.49,65.44,59.49,B,55.06,FRAUD REVIEW,2026-06-10
SME_00421,Alpha Warehousing Foods,Logistics,Small,11,21,1156463.28,253769.64,578231.64,48,662,0.34209999999999996,34.21,2.279,1.69,2.63,0.82,0.306,0,0,0,60.71,B,59.26,65.84,72.42,65.84,B,63.28,APPROVE,2026-06-10
SME_00422,Prime Electronics Hub,Retail,Micro,10,15,492509.28,78355.92,246254.64,36,616,0.42569999999999997,42.57,3.143,1.72,1.79,0.39,0.235,1,0,0,54.15,B,61.95,68.83,75.71,68.83,B,61.49,CONDITIONAL REVIEW,2026-06-10
SME_00423,Fresh Fashion Care,Retail,Small,3,5,202433.64,49680.36,101216.82,36,726,0.22560000000000002,22.56,2.037,0.48,2.47,0.74,0.302,0,0,0,73.84,A,70.34,78.15,85.97,78.15,A,76.0,APPROVE,2026-06-10
SME_00424,Secure Fashion Partners,Retail,Medium,5,14,487092.6,-6921.48,243546.3,48,457,0.7153,71.53,9.9,4.0,1.0,0.0,0.22,1,1,1,31.46,C,36.63,40.7,44.77,40.7,C,36.08,FRAUD REVIEW,2026-06-10
SME_00425,Fresh SupplyChain Ventures,Logistics,Medium,1,13,707572.92,34230.48,353786.46,36,517,0.6048,60.48,9.9,3.06,1.73,0.36,0.257,1,1,0,35.59,C,43.07,47.86,52.65,47.86,C,41.73,REJECT,2026-06-10
SME_00426,Golden AccountingTech Mart,FinTech,Small,7,6,767897.04,161697.36,383948.52,60,728,0.22199999999999998,22.2,2.374,0.83,2.71,0.86,0.266,0,0,0,67.84,B,62.92,69.91,76.9,69.91,B,68.88,APPROVE,2026-06-10
SME_00427,Vertex Plastic Textiles,Manufacturing,Growth,4,15,983249.04,151979.88,491624.52,24,596,0.4625,46.25,3.235,2.07,1.91,0.46,0.346,1,0,0,48.11,C,51.37,57.08,62.79,57.08,B,52.59,CONDITIONAL REVIEW,2026-06-10
SME_00428,Blue SMEFinance Studio,FinTech,Medium,2,8,1034068.8,351062.76,517034.4,12,760,0.16369999999999996,16.37,1.473,0.78,2.69,0.85,0.284,0,1,0,78.9,A,68.66,76.29,83.92,76.29,A,77.59,APPROVE,2026-06-10
SME_00429,Future Fashion Agro,Retail,Medium,8,4,376266.84,62213.16,188133.42,48,565,0.5178,51.78,3.024,2.17,1.83,0.41,0.496,1,1,0,64.4,B,50.47,56.08,61.69,56.08,B,60.24,CONDITIONAL REVIEW,2026-06-10
SME_00430,Golden AccountingTech Digital,FinTech,Micro,8,12,983448.72,255493.08,491724.36,60,737,0.20509999999999995,20.51,1.925,0.03,2.72,0.86,0.311,0,1,0,58.04,B,64.71,71.9,79.09,71.9,A,64.97,APPROVE,2026-06-10
SME_00431,Urban Garments Foods,Textile,Micro,1,10,356383.32,18496.56,178191.66,12,511,0.6164000000000001,61.64,9.634,2.72,1.11,0.06,0.147,1,1,1,33.43,C,41.36,45.96,50.56,45.96,C,39.7,FRAUD REVIEW,2026-06-10
SME_00432,Alpha SMEFinance Mart,FinTech,Growth,3,8,1354662.0,332389.8,677331.0,48,793,0.10319999999999996,10.32,2.038,0.0,2.76,0.88,0.339,0,0,0,66.23,B,73.01,81.12,89.23,81.12,A,73.68,APPROVE,2026-06-10
SME_00433,Bright Diagnostics Textiles,Healthcare,Small,1,9,975197.4,153599.88,487598.7,12,642,0.379,37.9,3.174,1.32,2.2,0.6,0.228,0,0,0,54.59,B,59.78,66.42,73.06,66.42,B,60.51,CONDITIONAL REVIEW,2026-06-10
SME_00434,Prime SMEFinance Digital,FinTech,Small,10,6,675653.88,131034.6,337826.94,60,762,0.16010000000000002,16.01,2.578,0.69,2.82,0.91,0.528,0,0,0,70.17,A,67.96,75.51,83.06,75.51,A,72.84,APPROVE,2026-06-10
SME_00435,Golden Grocery Logistics,Retail,Small,5,13,574814.28,82093.8,287407.14,60,612,0.4326,43.26,3.501,1.44,1.89,0.45,0.305,0,1,1,39.57,C,55.65,61.83,68.01,61.83,B,50.7,FRAUD REVIEW,2026-06-10
SME_00436,Blue Packaging Mart,Manufacturing,Micro,1,9,1058466.96,276068.52,529233.48,48,787,0.11370000000000002,11.37,1.917,0.0,2.97,0.99,0.546,0,1,0,78.05,A,80.47,89.41,98.35,89.41,A,83.73,APPROVE,2026-06-10
SME_00437,Fresh HomeGoods Mart,Retail,Medium,3,10,797275.2,-36383.76,398637.6,60,447,0.7328,73.28,9.9,3.3,1.0,0.0,0.189,2,1,1,22.37,D,37.03,41.15,45.27,41.15,C,31.76,FRAUD REVIEW,2026-06-10
SME_00438,Prime Beverage Ventures,Food,Micro,14,11,862894.56,78742.56,431447.28,12,592,0.4686,46.86,5.479,2.32,1.58,0.29,0.523,1,1,0,62.02,B,59.43,66.03,72.63,66.03,B,64.03,CONDITIONAL REVIEW,2026-06-10
SME_00439,Prime Diagnostics Solutions,Healthcare,Medium,4,5,856743.6,149064.12,428371.8,12,631,0.398,39.8,2.874,1.9,2.2,0.6,0.22,0,1,0,46.96,C,53.96,59.96,65.96,59.96,B,53.46,CONDITIONAL REVIEW,2026-06-10
SME_00440,Urban SupplyChain Agro,Logistics,Small,10,5,366588.72,19927.32,183294.36,12,588,0.4757,47.57,9.198,2.44,1.81,0.4,0.198,1,0,0,42.53,C,47.0,52.22,57.44,52.22,B,47.38,CONDITIONAL REVIEW,2026-06-10
SME_00441,Smart Accessories Enterprises,Textile,Micro,7,3,286337.4,25872.36,143168.7,36,596,0.46120000000000005,46.12,5.534,2.07,1.8,0.4,0.215,1,0,0,46.28,C,53.91,59.9,65.89,59.9,B,53.09,CONDITIONAL REVIEW,2026-06-10
SME_00442,Rapid Grocery Mart,Retail,Micro,3,13,437087.04,69117.24,218543.52,36,658,0.34930000000000005,34.93,3.162,1.92,2.44,0.72,0.258,0,0,0,56.84,B,63.59,70.66,77.73,70.66,A,63.75,APPROVE,2026-06-10
SME_00443,Ever Diagnostics Ventures,Healthcare,Medium,4,4,575725.44,113949.12,287862.72,60,639,0.3831,38.31,2.526,2.03,1.94,0.47,0.475,0,0,0,59.84,B,54.85,60.94,67.03,60.94,B,60.39,CONDITIONAL REVIEW,2026-06-10
SME_00444,Trust MetalWorks Traders,Manufacturing,Micro,0,10,1245040.68,133111.56,622520.34,48,623,0.41190000000000004,41.19,4.677,1.75,1.91,0.46,0.272,1,0,0,52.59,B,51.29,56.99,62.69,56.99,B,54.79,CONDITIONAL REVIEW,2026-06-10
SME_00445,Vertex Packaging Hub,Manufacturing,Micro,11,11,1124266.8,180320.28,562133.4,12,705,0.26380000000000003,26.38,3.117,1.28,2.08,0.54,0.359,0,0,0,77.0,A,68.13,75.7,83.27,75.7,A,76.35,APPROVE,2026-06-10
SME_00446,Fresh Diagnostics Ventures,Healthcare,Medium,5,13,796378.44,172944.24,398189.22,60,747,0.1866,18.66,2.302,0.54,2.36,0.68,0.56,0,1,0,80.84,A,73.86,82.07,90.28,82.07,A,81.45,APPROVE,2026-06-10
SME_00447,Rapid Dyeing Logistics,Textile,Small,7,4,261043.8,15362.52,130521.9,36,526,0.5900000000000001,59.0,8.496,2.02,1.52,0.26,0.057,1,0,1,35.92,C,45.04,50.04,55.04,50.04,B,42.98,FRAUD REVIEW,2026-06-10
SME_00448,Urban SupplyChain Care,Logistics,Small,2,9,1342535.16,107662.44,671267.58,36,626,0.4075,40.75,6.235,1.49,1.7,0.35,0.474,1,1,1,73.16,A,59.94,66.6,73.26,66.6,B,69.88,FRAUD REVIEW,2026-06-10
SME_00449,Nova Fashion Agro,Retail,Micro,12,25,1019590.56,163267.2,509795.28,60,732,0.21509999999999996,21.51,3.122,1.24,2.28,0.64,0.37,0,0,0,75.96,A,72.65,80.72,88.79,80.72,A,78.34,APPROVE,2026-06-10
SME_00450,Golden FleetServices Textiles,Logistics,Medium,3,25,1237318.32,154644.6,618659.16,60,674,0.31999999999999995,32.0,4.001,1.5,2.04,0.52,0.439,0,0,0,63.72,B,63.47,70.52,77.57,70.52,A,67.12,APPROVE,2026-06-10
SME_00451,Smart Electronics Textiles,Retail,Small,8,16,582813.84,68174.16,291406.92,60,693,0.2863,28.63,4.274,1.4,2.3,0.65,0.479,0,0,0,74.06,A,72.05,80.06,88.07,80.06,A,77.06,APPROVE,2026-06-10
SME_00452,Urban Dyeing Care,Textile,Micro,13,11,872858.4,42524.28,436429.2,36,492,0.6513,65.13,9.9,2.98,1.5,0.25,0.133,1,1,0,31.0,C,37.43,41.59,45.75,41.59,C,36.3,REJECT,2026-06-10
SME_00453,Future Pharmacy Solutions,Healthcare,Small,10,5,492363.6,111305.52,246181.8,12,639,0.3841,38.41,2.212,1.31,2.02,0.51,0.302,0,0,1,50.82,B,50.35,55.94,61.53,55.94,B,53.38,FRAUD REVIEW,2026-06-10
SME_00454,Future MetalWorks Logistics,Manufacturing,Micro,9,14,1186886.04,146549.76,593443.02,12,728,0.22250000000000003,22.25,4.049,0.64,2.33,0.67,0.392,0,0,1,59.18,B,66.33,73.7,81.07,73.7,A,66.44,FRAUD REVIEW,2026-06-10
SME_00455,Blue Fashion Digital,Retail,Small,13,8,373619.52,72002.4,186809.76,12,650,0.3631,36.31,2.594,1.74,2.22,0.61,0.441,0,0,0,73.11,A,63.62,70.69,77.76,70.69,A,71.9,CONDITIONAL REVIEW,2026-06-10
SME_00456,Nova Plastic Partners,Manufacturing,Micro,3,13,802112.4,159808.32,401056.2,24,733,0.21309999999999996,21.31,2.51,1.03,2.54,0.77,0.366,0,0,0,78.59,A,68.16,75.73,83.3,75.73,A,77.16,APPROVE,2026-06-10
SME_00457,Urban Fabric Hub,Textile,Micro,14,6,493946.16,82865.28,246973.08,48,613,0.43110000000000004,43.11,2.98,1.7,1.77,0.39,0.141,1,0,0,55.26,B,60.16,66.84,73.52,66.84,B,61.05,CONDITIONAL REVIEW,2026-06-10
SME_00458,Fresh Restaurant Hub,Food,Small,8,8,202133.28,42391.92,101066.64,36,715,0.246,24.6,2.384,1.02,2.57,0.78,0.6,0,1,0,80.26,A,70.17,77.97,85.77,77.97,A,79.12,APPROVE,2026-06-10
SME_00459,Blue SMEFinance Care,FinTech,Medium,6,10,941902.2,219837.84,470951.1,36,678,0.3135,31.35,2.142,1.09,2.6,0.8,0.122,0,0,0,48.01,C,60.75,67.5,74.25,67.5,B,57.75,APPROVE,2026-06-10
SME_00460,Fresh Warehousing Enterprises,Logistics,Micro,4,10,529237.32,41214.0,264618.66,12,568,0.5126,51.26,6.421,2.24,1.7,0.35,0.302,1,0,0,51.03,B,55.83,62.03,68.23,62.03,B,56.53,CONDITIONAL REVIEW,2026-06-10
SME_00461,Secure Warehousing Mart,Logistics,Micro,11,12,943861.32,107214.0,471930.66,12,591,0.4706,47.06,4.402,1.95,1.8,0.4,0.543,1,0,0,62.12,B,56.69,62.99,69.29,62.99,B,62.55,CONDITIONAL REVIEW,2026-06-10
SME_00462,Nova Fashion Textiles,Retail,Growth,14,6,426145.8,92656.8,213072.9,12,645,0.3729,37.29,2.3,0.82,2.33,0.66,0.268,0,0,0,51.04,B,60.6,67.33,74.06,67.33,B,59.19,CONDITIONAL REVIEW,2026-06-10
SME_00463,Fresh Accessories Textiles,Textile,Growth,10,4,746240.28,64445.28,373120.14,24,532,0.5778,57.78,5.79,2.53,1.55,0.28,0.116,1,0,0,37.27,C,43.83,48.7,53.57,48.7,C,42.98,CONDITIONAL REVIEW,2026-06-10
SME_00464,Golden Packaging Care,Manufacturing,Medium,0,24,1225935.24,163726.56,612967.62,24,729,0.22019999999999995,22.02,3.744,0.35,2.27,0.63,0.266,1,0,0,75.4,A,74.0,82.22,90.44,82.22,A,78.81,APPROVE,2026-06-10
SME_00465,Smart FleetServices Agro,Logistics,Micro,7,40,1648615.92,473874.96,824307.96,36,769,0.1471,14.71,1.74,1.15,2.97,0.98,0.499,0,0,0,66.78,B,76.03,84.48,92.93,84.48,A,75.63,APPROVE,2026-06-10
SME_00466,Secure HealthServices Solutions,Healthcare,Small,11,12,1372019.76,325132.56,686009.88,48,714,0.24760000000000004,24.76,2.11,1.15,2.31,0.65,0.183,0,0,0,57.8,B,67.33,74.81,82.29,74.81,A,66.31,APPROVE,2026-06-10
SME_00467,Vertex SupplyChain Studio,Logistics,Micro,6,4,617382.96,114560.16,308691.48,12,775,0.1362,13.62,2.695,0.32,2.87,0.93,0.357,0,0,0,78.58,A,76.35,84.83,93.31,84.83,A,81.7,APPROVE,2026-06-10
SME_00468,Vertex Garments Hub,Textile,Micro,11,6,683694.96,119194.2,341847.48,12,715,0.24460000000000004,24.46,2.868,1.52,2.75,0.87,0.465,0,0,0,80.43,A,70.1,77.89,85.68,77.89,A,79.16,APPROVE,2026-06-10
SME_00469,Urban Electronics Partners,Retail,Small,10,12,631782.96,111092.16,315891.48,60,682,0.3062,30.62,2.844,1.0,2.18,0.59,0.302,1,0,0,57.51,B,61.95,68.83,75.71,68.83,B,63.17,APPROVE,2026-06-10
SME_00470,Smart Beverage Textiles,Food,Small,1,20,901854.12,17729.76,450927.06,36,539,0.5648,56.48,9.9,2.49,1.17,0.09,0.252,1,0,1,39.73,C,48.81,54.23,59.65,54.23,B,46.98,FRAUD REVIEW,2026-06-10
SME_00471,Rapid DairySupport Logistics,AgriTech,Small,8,4,104644.8,20577.72,52322.4,48,706,0.26239999999999997,26.24,2.543,0.8,2.47,0.73,0.219,0,0,0,62.06,B,73.65,81.83,90.01,81.83,A,71.94,APPROVE,2026-06-10
SME_00472,Secure Bakery Agro,Food,Small,2,8,995071.68,61201.08,497535.84,12,428,0.7681,76.81,8.13,3.64,1.34,0.17,0.089,2,1,1,24.82,D,32.13,35.7,39.27,35.7,C,30.26,FRAUD REVIEW,2026-06-10
SME_00473,Prime HomeGoods Agro,Retail,Small,7,10,846771.36,184270.32,423385.68,12,718,0.24019999999999997,24.02,2.298,1.94,2.42,0.71,0.522,0,0,0,69.19,B,66.18,73.53,80.88,73.53,A,71.36,APPROVE,2026-06-10
SME_00474,Ever HomeGoods Enterprises,Retail,Small,6,15,609882.12,121915.92,304941.06,36,723,0.23060000000000003,23.06,2.501,0.73,2.28,0.64,0.272,0,0,0,51.5,B,68.54,76.16,83.78,76.16,A,63.83,APPROVE,2026-06-10
SME_00475,Blue LightManufacturing Digital,Manufacturing,Medium,12,7,474604.2,32219.16,237302.1,24,565,0.5173,51.73,7.365,1.58,1.69,0.35,0.132,1,1,1,39.14,C,48.86,54.29,59.72,54.29,B,46.72,FRAUD REVIEW,2026-06-10
SME_00476,Trust MetalWorks Partners,Manufacturing,Medium,13,4,827105.16,192906.72,413552.58,36,631,0.398,39.8,2.144,1.75,2.13,0.57,0.165,1,0,0,46.49,C,54.49,60.55,66.61,60.55,B,53.52,CONDITIONAL REVIEW,2026-06-10
SME_00477,Green ProcessedFood Digital,Food,Small,7,13,535447.8,91648.8,267723.9,24,622,0.41500000000000004,41.5,2.921,2.04,1.98,0.49,0.287,1,0,0,56.01,B,58.25,64.72,71.19,64.72,B,60.36,CONDITIONAL REVIEW,2026-06-10
SME_00478,Smart SupplyChain Care,Logistics,Small,8,18,1262668.2,258651.72,631334.1,60,641,0.37970000000000004,37.97,2.441,1.79,2.07,0.54,0.15,0,1,0,46.39,C,58.52,65.02,71.52,65.02,B,55.7,CONDITIONAL REVIEW,2026-06-10
SME_00479,Secure SupplyChain Hub,Logistics,Micro,9,9,539935.8,64562.4,269967.9,60,695,0.2814,28.14,4.182,1.19,2.25,0.63,0.456,0,0,0,64.14,B,63.7,70.78,77.86,70.78,A,67.46,APPROVE,2026-06-10
SME_00480,Secure Restaurant Traders,Food,Micro,10,12,1755523.92,244734.84,877761.96,12,564,0.5199,51.99,3.587,2.25,1.82,0.41,0.497,1,1,0,65.63,B,54.33,60.37,66.41,60.37,B,63.0,CONDITIONAL REVIEW,2026-06-10
SME_00481,Smart DairySupport Logistics,AgriTech,Medium,9,7,222069.12,21997.44,111034.56,24,536,0.5716,57.16,5.048,2.26,1.21,0.11,0.318,1,0,0,40.02,C,47.88,53.2,58.52,53.2,B,46.61,CONDITIONAL REVIEW,2026-06-10
SME_00482,Fresh Plastic Partners,Manufacturing,Micro,11,5,637467.24,160798.08,318733.62,36,639,0.38449999999999995,38.45,1.982,1.63,1.97,0.49,0.212,1,0,0,54.65,B,58.36,64.84,71.32,64.84,B,59.75,CONDITIONAL REVIEW,2026-06-10
SME_00483,Green FleetServices Works,Logistics,Small,14,17,561465.72,102953.64,280732.86,24,676,0.31599999999999995,31.6,2.727,0.93,2.49,0.75,0.202,1,0,0,56.15,B,65.85,73.17,80.49,73.17,A,64.66,APPROVE,2026-06-10
SME_00484,Bright DairySupport Hub,AgriTech,Small,12,11,521815.68,85000.44,260907.84,12,721,0.23399999999999999,23.4,3.069,0.69,2.45,0.72,0.515,0,0,0,80.44,A,71.04,78.93,86.82,78.93,A,79.69,APPROVE,2026-06-10
SME_00485,Nova HomeGoods Traders,Retail,Micro,2,12,400686.84,52197.0,200343.42,60,673,0.32199999999999995,32.2,3.838,1.13,2.3,0.65,0.252,0,0,0,50.82,B,63.52,70.58,77.64,70.58,A,60.7,APPROVE,2026-06-10
SME_00486,Prime Bakery Traders,Food,Micro,7,22,1370586.0,197871.96,685293.0,48,588,0.4768,47.68,3.463,1.71,2.18,0.59,0.347,1,0,0,45.73,C,48.32,53.69,59.06,53.69,B,49.71,CONDITIONAL REVIEW,2026-06-10
SME_00487,Vertex Beverage Mart,Food,Small,7,5,343684.92,88417.32,171842.46,24,651,0.36140000000000005,36.14,1.944,1.11,2.33,0.66,0.259,0,0,0,51.03,B,54.95,61.05,67.16,61.05,B,56.04,CONDITIONAL REVIEW,2026-06-10
SME_00488,Ever MetalWorks Traders,Manufacturing,Growth,7,6,954821.4,181454.28,477410.7,60,644,0.3739,37.39,2.631,1.77,2.59,0.79,0.241,1,0,1,52.28,B,56.87,63.19,69.51,63.19,B,57.73,FRAUD REVIEW,2026-06-10
SME_00489,Green SupplyChain Enterprises,Logistics,Small,8,10,603732.48,16868.76,301866.24,36,503,0.6317999999999999,63.18,9.9,3.08,1.3,0.15,0.26,1,1,1,43.36,C,48.42,53.8,59.18,53.8,B,48.58,FRAUD REVIEW,2026-06-10
SME_00490,Secure Restaurant Mart,Food,Small,10,6,444826.56,62409.6,222413.28,12,554,0.5386,53.86,3.564,2.56,1.5,0.25,0.228,1,1,0,40.31,C,51.7,57.44,63.18,57.44,B,48.88,CONDITIONAL REVIEW,2026-06-10
SME_00491,Fresh HealthServices Partners,Healthcare,Micro,6,14,1076483.76,173428.68,538241.88,60,719,0.23760000000000003,23.76,3.104,1.1,1.95,0.47,0.464,0,0,0,74.8,A,68.89,76.55,84.2,76.55,A,75.67,APPROVE,2026-06-10
SME_00492,Vertex Warehousing Works,Logistics,Small,4,8,767615.76,114792.0,383807.88,24,726,0.2259,22.59,3.344,0.49,2.35,0.67,0.491,0,0,0,59.47,B,71.39,79.32,87.25,79.32,A,69.39,APPROVE,2026-06-10
SME_00493,Ever Delivery Solutions,Logistics,Micro,7,5,588666.12,97185.48,294333.06,12,646,0.37029999999999996,37.03,3.029,0.97,2.16,0.58,0.512,1,0,0,64.06,B,66.0,73.33,80.66,73.33,A,68.69,CONDITIONAL REVIEW,2026-06-10
SME_00494,Trust DairySupport Enterprises,AgriTech,Small,12,9,631837.92,36044.52,315918.96,60,531,0.5797,57.97,8.765,2.42,1.51,0.26,0.419,1,0,1,46.77,C,46.01,51.12,56.23,51.12,B,48.95,FRAUD REVIEW,2026-06-10
SME_00495,Green Payments Textiles,FinTech,Medium,5,10,1193832.6,210928.8,596916.3,12,665,0.3355,33.55,2.83,1.49,2.05,0.53,0.31,0,0,1,59.32,B,55.92,62.13,68.34,62.13,B,60.73,FRAUD REVIEW,2026-06-10
SME_00496,Rapid Bakery Hub,Food,Small,0,16,841852.8,116070.12,420926.4,60,719,0.23870000000000002,23.87,3.626,0.84,2.32,0.66,0.384,0,0,0,76.63,A,68.81,76.46,84.11,76.46,A,76.54,APPROVE,2026-06-10
SME_00497,Nova Beverage Agro,Food,Small,14,11,544603.32,20486.28,272301.66,12,624,0.41159999999999997,41.16,9.9,1.56,1.8,0.4,0.505,1,1,1,52.14,B,55.51,61.68,67.85,61.68,B,56.91,FRAUD REVIEW,2026-06-10
SME_00498,Urban Warehousing Partners,Logistics,Micro,3,12,958800.24,186332.04,479400.12,12,650,0.3638,36.38,2.573,1.81,2.2,0.6,0.304,0,0,1,54.11,B,58.05,64.5,70.95,64.5,B,59.3,FRAUD REVIEW,2026-06-10
SME_00499,Prime DairySupport Works,AgriTech,Micro,9,11,862323.12,59769.84,431161.56,12,599,0.45609999999999995,45.61,7.214,2.01,1.64,0.32,0.392,1,0,0,64.27,B,57.56,63.95,70.35,63.95,B,64.11,CONDITIONAL REVIEW,2026-06-10
SME_00500,Trust Restaurant Solutions,Food,Small,12,8,352713.72,49209.36,176356.86,12,674,0.31930000000000003,31.93,3.584,1.31,2.29,0.65,0.199,0,0,0,58.88,B,57.88,64.31,70.74,64.31,B,61.59,APPROVE,2026-06-10
SME_00501,Prime Clinic Works,Healthcare,Growth,4,6,797688.72,217617.84,398844.36,48,717,0.24119999999999997,24.12,1.833,1.14,2.45,0.73,0.54,0,0,0,55.67,B,57.79,64.21,70.63,64.21,B,59.94,APPROVE,2026-06-10
SME_00502,Golden Dyeing Enterprises,Textile,Micro,5,11,963815.04,128003.04,481907.52,12,563,0.521,52.1,3.765,1.91,1.79,0.4,0.362,1,0,0,68.11,B,57.38,63.76,70.14,63.76,B,65.94,CONDITIONAL REVIEW,2026-06-10
SME_00503,Vertex Accessories Hub,Textile,Small,4,7,849056.52,86920.2,424528.26,60,500,0.6361,63.61,4.884,2.63,1.32,0.16,0.131,2,0,0,34.69,C,47.21,52.45,57.7,52.45,B,43.57,REJECT,2026-06-10
SME_00504,Secure ProcessedFood Mart,Food,Medium,2,25,1020916.08,108314.88,510458.04,36,572,0.5054000000000001,50.54,4.713,2.51,1.79,0.4,0.251,1,0,0,52.6,B,50.86,56.51,62.16,56.51,B,54.55,CONDITIONAL REVIEW,2026-06-10
SME_00505,Rapid Restaurant Studio,Food,Micro,2,20,814539.12,133085.28,407269.56,36,609,0.4377,43.77,3.06,2.01,1.96,0.48,0.343,1,0,0,52.86,B,56.58,62.87,69.16,62.87,B,57.86,CONDITIONAL REVIEW,2026-06-10
SME_00506,Smart SMEFinance Solutions,FinTech,Micro,3,13,1288339.2,286838.04,644169.6,48,671,0.3258,32.58,2.246,1.76,2.35,0.67,0.205,0,0,0,55.51,B,55.76,61.95,68.15,61.95,B,58.73,APPROVE,2026-06-10
SME_00507,Trust ColdStorage Studio,AgriTech,Small,7,11,361262.04,45257.4,180631.02,12,698,0.2763,27.63,3.991,1.37,2.57,0.78,0.442,0,0,0,76.49,A,68.07,75.63,83.19,75.63,A,76.06,APPROVE,2026-06-10
SME_00508,Future LendingTech Mart,FinTech,Medium,8,9,917585.52,318388.8,458792.76,48,721,0.2339,23.39,1.441,0.85,2.94,0.97,0.6,0,1,1,61.21,B,61.7,68.56,75.42,68.56,B,64.89,FRAUD REVIEW,2026-06-10
SME_00509,Smart Beverage Traders,Food,Small,0,4,177939.96,17957.16,88969.98,48,517,0.6063000000000001,60.63,4.955,2.6,1.13,0.06,0.187,1,1,0,31.66,C,44.31,49.23,54.15,49.23,C,40.45,REJECT,2026-06-10
SME_00510,Secure Grocery Traders,Retail,Medium,12,8,818257.32,185616.12,409128.66,48,794,0.10109999999999997,10.11,2.204,0.06,3.0,1.0,0.417,0,0,0,70.03,A,75.74,84.16,92.58,84.16,A,77.09,APPROVE,2026-06-10
SME_00511,Secure HomeGoods Ventures,Retail,Medium,10,10,606244.92,46164.72,303122.46,48,612,0.4324,43.24,6.566,1.51,1.34,0.17,0.218,0,0,1,47.93,C,54.8,60.89,66.98,60.89,B,54.41,FRAUD REVIEW,2026-06-10
SME_00512,Trust LendingTech Hub,FinTech,Medium,1,10,677006.04,156601.44,338503.02,48,691,0.28990000000000005,28.99,2.162,1.39,2.53,0.76,0.16,0,0,0,57.56,B,63.02,70.02,77.02,70.02,A,63.79,APPROVE,2026-06-10
SME_00513,Rapid Fashion Mart,Retail,Growth,12,12,656676.72,87639.0,328338.36,36,622,0.4142,41.42,3.746,1.83,2.29,0.65,0.309,1,0,0,58.61,B,58.44,64.93,71.42,64.93,B,61.77,CONDITIONAL REVIEW,2026-06-10
SME_00514,Urban Packaging Logistics,Manufacturing,Medium,0,16,1330026.96,111834.6,665013.48,24,662,0.34099999999999997,34.1,5.946,0.68,2.03,0.51,0.32,0,0,0,50.57,B,59.68,66.31,72.94,66.31,B,58.44,APPROVE,2026-06-10
SME_00515,Secure AgroProcessing Solutions,AgriTech,Medium,8,6,498806.88,42098.52,249403.44,48,569,0.511,51.1,5.924,2.83,1.0,0.0,0.407,1,0,0,44.66,C,46.3,51.44,56.58,51.44,B,48.05,CONDITIONAL REVIEW,2026-06-10
SME_00516,Vertex LightManufacturing Foods,Manufacturing,Medium,7,6,455833.56,100044.96,227916.78,24,663,0.3406,34.06,2.278,1.75,2.19,0.59,0.258,0,0,0,60.44,B,57.06,63.4,69.74,63.4,B,61.92,APPROVE,2026-06-10
SME_00517,Smart ColdStorage Studio,AgriTech,Medium,7,22,201264.0,21039.12,100632.0,48,620,0.4184,41.84,4.783,2.14,1.7,0.35,0.214,0,0,0,50.08,B,46.71,51.9,57.09,51.9,B,50.99,CONDITIONAL REVIEW,2026-06-10
SME_00518,Alpha Diagnostics Traders,Healthcare,Medium,14,14,1524518.52,289334.04,762259.26,36,780,0.12660000000000005,12.66,2.635,0.0,3.0,1.0,0.336,0,1,0,64.69,B,74.21,82.46,90.71,82.46,A,73.57,APPROVE,2026-06-10
SME_00519,Vertex Fashion Partners,Retail,Growth,13,7,358803.0,60484.44,179401.5,36,619,0.42010000000000003,42.01,2.966,2.1,2.1,0.55,0.458,1,0,0,65.62,B,59.24,65.82,72.4,65.82,B,65.72,CONDITIONAL REVIEW,2026-06-10
SME_00520,Blue Payments Studio,FinTech,Small,4,8,1185494.88,328376.04,592747.44,60,776,0.1341,13.41,1.805,0.0,3.0,1.0,0.525,0,1,0,80.07,A,71.98,79.98,87.98,79.98,A,80.03,APPROVE,2026-06-10
SME_00521,Golden Garments Logistics,Textile,Small,8,8,853682.88,5002.92,426841.44,24,513,0.6124,61.24,9.9,3.22,1.0,0.0,0.232,1,1,0,42.66,C,44.41,49.34,54.27,49.34,C,46.0,REJECT,2026-06-10
