businessID,month,monthIndex,monthlyRevenue,monthlyCashFlow,debtToIncomeRatio,workingCapRatio,paymentHistScore
SME_00016,2024-03-26,16,123326.69,15464.77,2.368,2.36,0.87
SME_00016,2024-04-25,17,128681.76,7346.59,2.319,2.3,0.46
SME_00016,2024-05-25,18,119198.43,18947.42,2.437,1.66,0.59
SME_00016,2024-06-24,19,118877.14,8111.9,2.29,0.94,0.53
SME_00016,2024-07-24,20,113023.61,16599.13,2.105,2.48,0.7
SME_00016,2024-08-23,21,103848.99,18060.77,2.018,1.72,0.64
SME_00016,2024-09-22,22,102641.98,10077.58,2.333,1.93,0.49
SME_00016,2024-10-22,23,118484.3,12092.52,2.013,1.33,0.53
SME_00016,2024-11-21,24,121945.8,7025.84,2.155,1.72,0.44
SME_00017,2023-01-01,1,65027.12,4225.0,3.07,2.12,0.85
SME_00017,2023-01-31,2,28474.14,4392.36,2.556,2.04,0.61
SME_00017,2023-03-02,3,12617.05,1751.02,3.186,0.87,0.46
SME_00017,2023-04-01,4,22966.55,1316.19,2.733,1.29,0.88
SME_00017,2023-05-01,5,12617.05,1771.25,2.675,1.4,0.85
SME_00017,2023-05-31,6,12271.54,1830.98,2.384,1.04,0.53
SME_00017,2023-06-30,7,11799.55,1576.34,3.066,1.13,0.74
SME_00017,2023-07-30,8,11327.57,1036.41,2.796,1.86,0.94
SME_00017,2023-08-29,9,10982.06,689.74,2.47,1.75,0.58
SME_00017,2023-09-28,10,50566.66,9083.78,2.712,1.16,0.78
SME_00017,2023-10-28,11,50472.1,5428.81,2.752,2.15,0.53
SME_00017,2023-11-27,12,11327.57,1887.21,3.035,1.37,0.51
SME_00017,2023-12-27,13,11799.55,1392.0,2.411,2.35,0.46
SME_00017,2024-01-26,14,12271.54,970.66,2.464,1.24,0.9
SME_00017,2024-02-25,15,12617.05,2044.55,3.043,2.08,0.91
SME_00017,2024-03-26,16,29034.9,3680.2,2.792,1.44,0.53
SME_00017,2024-04-25,17,56473.58,6955.14,3.142,1.41,0.82
SME_00017,2024-05-25,18,59156.14,7738.4,2.934,1.9,0.53
SME_00017,2024-06-24,19,56017.56,5574.38,2.674,2.13,0.85
SME_00017,2024-07-24,20,38517.05,6422.01,2.703,1.76,0.94
SME_00017,2024-08-23,21,19600.99,847.67,3.063,2.23,0.85
SME_00017,2024-09-22,22,30292.8,2398.87,2.908,1.34,0.67
SME_00017,2024-10-22,23,49338.97,3590.99,2.856,1.41,0.8
SME_00017,2024-11-21,24,45710.48,5441.32,3.146,0.97,0.53
SME_00018,2023-01-01,1,37651.75,2379.96,3.375,1.91,0.43
SME_00018,2023-01-31,2,59985.92,4848.49,3.685,1.68,0.42
SME_00018,2023-03-02,3,77265.09,5247.1,3.703,1.95,0.68
SME_00018,2023-04-01,4,57368.65,9648.68,3.263,1.2,0.8
SME_00018,2023-05-01,5,27631.81,2434.72,3.269,1.29,0.83
SME_00018,2023-05-31,6,37678.61,4943.06,3.312,1.48,0.62
SME_00018,2023-06-30,7,28166.59,2184.28,3.191,1.73,0.86
SME_00018,2023-07-30,8,22468.41,2143.45,3.822,2.21,0.99
SME_00018,2023-08-29,9,23732.66,2937.8,2.997,2.03,0.76
SME_00018,2023-09-28,10,32688.15,3627.42,3.568,1.55,0.71
SME_00018,2023-10-28,11,50517.46,8220.48,3.717,2.14,0.41
SME_00018,2023-11-27,12,46327.64,7767.44,3.144,2.31,0.52
SME_00018,2023-12-27,13,72157.67,9354.45,3.287,1.95,0.73
SME_00018,2024-01-26,14,73681.62,5791.6,3.52,1.15,0.82
SME_00018,2024-02-25,15,78542.11,7551.78,3.173,1.68,0.79
SME_00018,2024-03-26,16,78985.8,13833.87,3.709,2.02,0.69
SME_00018,2024-04-25,17,70981.84,6407.78,3.724,1.45,0.68
SME_00018,2024-05-25,18,65103.12,5081.74,3.144,0.91,0.77
SME_00018,2024-06-24,19,87318.23,10178.18,3.674,2.08,0.86
SME_00018,2024-07-24,20,65967.78,7249.43,3.224,2.39,0.43
SME_00018,2024-08-23,21,57642.44,7260.3,2.874,2.02,0.74
SME_00018,2024-09-22,22,43796.8,4723.85,3.295,1.68,0.5
SME_00018,2024-10-22,23,41648.64,5802.93,3.461,1.62,0.74
SME_00018,2024-11-21,24,38109.21,4508.17,3.177,0.97,0.94
SME_00019,2023-01-01,1,147672.15,15499.61,2.387,1.79,0.43
SME_00019,2023-01-31,2,183953.52,30281.25,2.087,1.03,0.45
SME_00019,2023-03-02,3,226357.62,31242.49,2.492,1.39,0.74
SME_00019,2023-04-01,4,269371.54,34137.29,2.535,1.33,0.97
SME_00019,2023-05-01,5,284187.52,36547.66,2.427,0.85,0.45
SME_00019,2023-05-31,6,256879.87,12781.68,2.278,1.82,0.94
SME_00019,2023-06-30,7,221803.41,15378.54,1.889,2.12,0.89
SME_00019,2023-07-30,8,212092.86,38115.56,2.158,0.83,0.54
SME_00019,2023-08-29,9,222509.8,12127.01,1.964,1.99,0.8
SME_00019,2023-09-28,10,224025.49,16817.79,2.424,1.02,0.96
SME_00019,2023-10-28,11,193315.69,21993.87,2.34,1.63,0.8
SME_00019,2023-11-27,12,182125.59,16589.61,1.902,2.46,0.89
SME_00019,2023-12-27,13,187437.91,24161.25,2.01,1.78,0.72
SME_00019,2024-01-26,14,167760.36,11601.82,1.977,2.09,0.59
SME_00019,2024-02-25,15,203834.93,29158.51,2.067,2.28,0.81
SME_00019,2024-03-26,16,173772.46,15362.7,2.168,2.04,0.53
SME_00019,2024-04-25,17,251882.98,29099.99,2.288,1.73,0.52
SME_00019,2024-05-25,18,230583.85,22465.5,2.237,2.13,0.79
SME_00019,2024-06-24,19,236778.68,13044.46,2.021,1.38,0.54
SME_00019,2024-07-24,20,226371.06,28876.32,1.91,1.1,0.58
SME_00019,2024-08-23,21,245303.43,37234.33,2.005,1.76,0.42
SME_00019,2024-09-22,22,255620.0,21337.92,2.419,1.58,0.49
SME_00019,2024-10-22,23,215493.48,20481.97,2.208,1.39,0.96
SME_00019,2024-11-21,24,214066.08,25421.25,2.444,2.09,0.8
SME_00020,2023-01-01,1,80956.61,10191.26,2.588,1.0,0.67
SME_00020,2023-01-31,2,84585.04,12093.76,3.08,1.44,0.73
SME_00020,2023-03-02,3,70884.27,4247.1,2.528,2.33,0.5
SME_00020,2023-04-01,4,107252.12,9233.44,2.676,2.24,0.96
SME_00020,2023-05-01,5,134248.12,8404.51,2.427,2.41,0.71
SME_00020,2023-05-31,6,126625.82,8360.74,2.695,2.13,0.9
SME_00020,2023-06-30,7,129760.05,20939.7,2.713,1.83,0.86
SME_00020,2023-07-30,8,162336.24,16162.35,2.359,1.4,0.77
SME_00020,2023-08-29,9,145044.69,11753.16,2.325,2.06,0.56
SME_00020,2023-09-28,10,132737.33,7618.24,2.867,2.23,0.41
SME_00020,2023-10-28,11,155234.3,12168.78,2.476,1.16,0.45
SME_00020,2023-11-27,12,155446.41,25726.46,3.094,2.42,0.91
SME_00020,2023-12-27,13,178423.79,27775.22,2.468,1.46,0.78
SME_00020,2024-01-26,14,221629.38,36007.68,2.835,2.23,0.68
SME_00020,2024-02-25,15,313613.45,51088.15,2.632,1.51,0.72
SME_00020,2024-03-26,16,331684.43,14154.4,2.702,1.29,0.96
SME_00020,2024-04-25,17,326757.43,56413.21,3.03,1.99,0.75
SME_00020,2024-05-25,18,287094.05,22767.23,2.597,0.95,0.87
SME_00020,2024-06-24,19,319566.99,28781.25,2.676,1.74,0.88
SME_00020,2024-07-24,20,265856.22,18493.46,2.623,1.02,0.45
SME_00020,2024-08-23,21,217826.05,10536.66,3.027,1.71,0.48
SME_00020,2024-09-22,22,230108.59,10925.48,2.397,1.6,0.8
SME_00020,2024-10-22,23,201753.67,25963.37,2.628,1.59,0.88
SME_00020,2024-11-21,24,222337.97,19243.33,2.419,2.28,0.53
SME_00021,2023-01-01,1,100964.3,13700.56,3.552,1.11,0.61
SME_00021,2023-01-31,2,96884.11,5582.82,3.298,1.3,0.81
SME_00021,2023-03-02,3,104806.1,17263.58,3.741,1.51,0.43
SME_00021,2023-04-01,4,105687.77,8754.53,3.43,1.03,0.58
SME_00021,2023-05-01,5,104831.01,7259.43,2.858,1.5,0.61
SME_00021,2023-05-31,6,96760.29,11151.86,3.501,0.99,0.87
SME_00021,2023-06-30,7,93089.97,11379.34,3.705,1.78,0.5
SME_00021,2023-07-30,8,86504.6,9727.95,3.156,1.61,0.52
SME_00021,2023-08-29,9,75369.85,10865.77,3.35,0.93,0.93
SME_00021,2023-09-28,10,74895.25,9458.76,3.078,0.88,0.78
SME_00021,2023-10-28,11,81817.42,3672.2,2.808,2.41,0.98
SME_00021,2023-11-27,12,82997.4,3642.25,3.469,1.18,0.82
SME_00021,2023-12-27,13,81812.19,8921.59,3.539,1.64,0.66
SME_00021,2024-01-26,14,93379.04,3886.46,3.325,1.01,0.86
SME_00021,2024-02-25,15,103680.79,13527.37,3.372,1.25,0.56
SME_00021,2024-03-26,16,95139.88,15301.03,2.782,1.11,0.77
SME_00021,2024-04-25,17,90443.07,11891.64,3.314,0.91,0.77
SME_00021,2024-05-25,18,97600.42,15025.24,3.739,0.85,0.8
SME_00021,2024-06-24,19,93220.8,11746.8,2.889,1.44,0.56
SME_00021,2024-07-24,20,89756.19,8128.58,3.251,1.41,0.73
SME_00021,2024-08-23,21,92450.66,14748.36,2.988,1.66,0.79
SME_00021,2024-09-22,22,82305.82,9798.32,3.127,1.89,0.42
SME_00021,2024-10-22,23,87844.34,3767.28,3.265,1.91,0.86
SME_00021,2024-11-21,24,73930.6,4130.68,3.737,1.83,0.62
SME_00022,2023-01-01,1,31284.32,5113.1,4.837,1.92,0.61
SME_00022,2023-01-31,2,20892.65,1971.04,4.499,2.0,0.62
SME_00022,2023-03-02,3,17660.22,2817.44,5.151,1.37,0.94
SME_00022,2023-04-01,4,8765.57,442.46,4.158,1.02,0.47
SME_00022,2023-05-01,5,10619.53,1318.07,5.02,1.97,0.85
SME_00022,2023-05-31,6,5846.07,403.41,4.983,1.79,0.97
SME_00022,2023-06-30,7,14700.1,1170.83,4.909,0.9,0.98
SME_00022,2023-07-30,8,19661.0,1089.01,4.183,0.87,0.66
SME_00022,2023-08-29,9,20713.19,3435.12,4.461,1.87,0.43
SME_00022,2023-09-28,10,17682.97,1664.3,4.508,1.19,0.79
SME_00022,2023-10-28,11,26195.41,4478.06,5.445,1.74,0.7
SME_00022,2023-11-27,12,33696.05,2929.99,5.118,1.71,0.96
SME_00022,2023-12-27,13,29441.28,2480.51,5.248,0.97,0.67
SME_00022,2024-01-26,14,22551.59,2252.03,4.191,1.5,0.71
SME_00022,2024-02-25,15,23270.35,4055.87,5.498,1.7,0.71
SME_00022,2024-03-26,16,17658.65,1412.18,5.524,1.27,0.67
SME_00022,2024-04-25,17,18347.65,2174.97,4.911,1.29,0.89
SME_00022,2024-05-25,18,16272.29,658.34,4.567,1.92,0.94
SME_00022,2024-06-24,19,17351.5,2000.95,5.347,0.89,0.65
SME_00022,2024-07-24,20,5860.87,384.15,4.117,1.05,0.99
SME_00022,2024-08-23,21,5231.77,635.49,4.545,1.45,0.66
SME_00022,2024-09-22,22,7261.29,720.17,5.044,2.11,0.6
SME_00022,2024-10-22,23,19749.71,1558.38,4.46,1.95,0.76
SME_00022,2024-11-21,24,9741.33,617.61,5.361,1.96,0.62
SME_00023,2023-01-01,1,72150.51,7615.91,1.51,0.87,0.6
SME_00023,2023-01-31,2,93625.92,5720.82,1.744,1.95,0.49
SME_00023,2023-03-02,3,171514.65,26996.1,1.79,1.22,0.83
SME_00023,2023-04-01,4,172816.2,12877.48,1.533,1.73,0.81
SME_00023,2023-05-01,5,197770.23,24646.47,1.641,2.24,0.84
SME_00023,2023-05-31,6,213162.11,25823.14,1.586,1.14,0.65
SME_00023,2023-06-30,7,156292.6,17534.21,1.511,2.17,0.49
SME_00023,2023-07-30,8,87520.18,9394.34,1.801,1.62,0.62
SME_00023,2023-08-29,9,143148.53,25574.98,1.743,2.15,0.41
SME_00023,2023-09-28,10,138087.92,22542.99,1.905,1.78,0.85
SME_00023,2023-10-28,11,51248.25,8164.6,1.726,1.78,0.8
SME_00023,2023-11-27,12,58606.3,9367.66,1.794,1.16,0.68
SME_00023,2023-12-27,13,63515.62,10883.68,1.835,1.93,0.61
SME_00023,2024-01-26,14,86181.29,7118.98,1.749,1.54,0.88
SME_00023,2024-02-25,15,45677.28,6320.92,1.674,1.35,0.65
SME_00023,2024-03-26,16,107100.34,17708.96,1.606,1.29,0.61
SME_00023,2024-04-25,17,119322.32,7235.84,1.837,1.18,0.76
SME_00023,2024-05-25,18,37319.06,2145.98,1.918,1.57,0.89
SME_00023,2024-06-24,19,75846.42,11819.23,1.476,1.95,0.56
SME_00023,2024-07-24,20,121190.29,18181.21,1.907,2.33,0.47
SME_00023,2024-08-23,21,48972.6,2797.39,1.475,1.45,1.0
SME_00023,2024-09-22,22,19973.55,2389.88,1.738,1.6,0.8
SME_00023,2024-10-22,23,25274.55,1241.12,1.673,2.49,0.63
SME_00023,2024-11-21,24,52578.75,6474.72,1.479,1.04,0.92
SME_00024,2023-01-01,1,68241.5,6429.02,9.9,0.94,0.89
SME_00024,2023-01-31,2,56809.38,4988.89,9.9,2.49,0.61
SME_00024,2023-03-02,3,50639.46,3871.84,9.022,1.4,0.44
SME_00024,2023-04-01,4,56677.0,9065.14,9.9,1.5,0.77
SME_00024,2023-05-01,5,73058.5,8248.06,9.9,1.87,0.82
SME_00024,2023-05-31,6,80363.13,7115.08,9.396,1.26,0.73
SME_00024,2023-06-30,7,84695.35,8201.72,9.9,0.92,0.74
SME_00024,2023-07-30,8,55909.94,6742.03,9.555,1.52,0.88
SME_00024,2023-08-29,9,61681.58,10207.57,9.9,2.11,0.77
SME_00024,2023-09-28,10,56421.47,6405.88,9.9,1.28,0.49
SME_00024,2023-10-28,11,66247.45,4367.41,9.9,1.5,0.91
SME_00024,2023-11-27,12,50443.31,3777.86,9.345,0.9,0.55
SME_00024,2023-12-27,13,60743.25,5736.98,9.9,1.53,0.43
SME_00024,2024-01-26,14,62859.15,6945.59,8.611,2.3,0.85
SME_00024,2024-02-25,15,84329.4,4695.79,9.9,2.2,0.89
SME_00024,2024-03-26,16,67671.26,5400.09,9.198,1.69,0.98
SME_00024,2024-04-25,17,63974.23,9543.43,9.9,1.24,0.9
SME_00024,2024-05-25,18,70523.45,5465.95,9.435,1.14,0.7
SME_00024,2024-06-24,19,68899.61,3946.68,9.163,1.76,0.75
SME_00024,2024-07-24,20,80394.47,9708.98,8.644,2.08,0.95
SME_00024,2024-08-23,21,98581.74,16558.0,9.9,1.95,0.83
SME_00024,2024-09-22,22,98239.7,7512.42,9.9,2.23,0.58
SME_00024,2024-10-22,23,102054.88,10128.38,9.9,1.48,0.9
SME_00024,2024-11-21,24,114820.1,12345.99,9.9,1.67,0.8
SME_00025,2023-01-01,1,37789.53,5949.63,2.41,2.39,0.92
SME_00025,2023-01-31,2,48916.7,2469.42,2.087,1.82,0.71
SME_00025,2023-03-02,3,47548.85,5656.35,2.025,2.29,0.88
SME_00025,2023-04-01,4,45540.89,6828.94,2.002,0.88,0.73
SME_00025,2023-05-01,5,24069.46,3235.1,2.445,0.97,0.68
SME_00025,2023-05-31,6,14701.38,1961.02,2.337,1.95,0.89
SME_00025,2023-06-30,7,35479.56,5659.08,2.623,1.46,0.5
SME_00025,2023-07-30,8,66825.24,10324.53,2.141,2.38,0.41
SME_00025,2023-08-29,9,67965.6,10090.44,2.271,2.49,0.54
SME_00025,2023-09-28,10,82495.66,6352.84,2.027,2.4,0.67
SME_00025,2023-10-28,11,107989.56,17540.78,2.458,1.76,0.83
SME_00025,2023-11-27,12,134930.17,19583.21,2.121,0.99,0.44
SME_00025,2023-12-27,13,139443.5,17596.51,2.664,1.36,0.86
SME_00025,2024-01-26,14,90519.84,10354.57,2.145,1.85,0.98
SME_00025,2024-02-25,15,93373.95,4409.6,2.216,1.86,0.9
SME_00025,2024-03-26,16,68497.13,9743.44,2.316,2.35,0.58
SME_00025,2024-04-25,17,63719.29,10565.23,2.551,2.33,0.53
SME_00025,2024-05-25,18,99510.94,13288.8,2.51,2.06,0.7
SME_00025,2024-06-24,19,114872.77,18118.19,2.064,2.41,0.51
SME_00025,2024-07-24,20,100718.66,9871.47,2.142,2.26,0.85
SME_00025,2024-08-23,21,125534.03,8261.57,2.259,1.44,0.54
SME_00025,2024-09-22,22,101484.92,16509.94,2.468,1.28,0.55
SME_00025,2024-10-22,23,65686.8,9068.99,2.28,1.34,0.96
SME_00025,2024-11-21,24,72186.25,5543.34,2.271,1.45,0.54
SME_00026,2023-01-01,1,72844.36,11727.44,2.044,1.96,0.67
SME_00026,2023-01-31,2,69939.7,7769.29,1.76,0.93,0.6
SME_00026,2023-03-02,3,67696.82,3544.11,1.757,1.42,0.64
SME_00026,2023-04-01,4,68197.63,3853.44,1.736,1.24,0.44
SME_00026,2023-05-01,5,64338.93,8909.92,1.827,1.36,0.48
SME_00026,2023-05-31,6,61247.18,4392.07,1.74,2.47,0.9
SME_00026,2023-06-30,7,58908.12,4466.85,1.667,2.0,0.48
SME_00026,2023-07-30,8,55903.46,5709.07,1.967,1.74,0.99
SME_00026,2023-08-29,9,57483.61,5161.07,1.613,2.05,1.0
SME_00026,2023-09-28,10,60203.94,5829.13,2.168,1.04,0.58
SME_00026,2023-10-28,11,60291.95,9138.9,1.802,2.34,0.73
SME_00026,2023-11-27,12,55339.22,5819.44,2.055,0.97,0.86
SME_00026,2023-12-27,13,53098.21,6580.12,2.12,1.78,0.79
SME_00026,2024-01-26,14,49706.83,7392.56,1.755,2.21,0.65
SME_00026,2024-02-25,15,48168.2,3586.52,1.738,1.28,0.51
SME_00026,2024-03-26,16,42355.19,5653.5,1.937,1.9,0.61
SME_00026,2024-04-25,17,39065.35,4686.25,1.765,1.7,0.59
SME_00026,2024-05-25,18,39892.62,6010.69,2.114,2.06,0.51
SME_00026,2024-06-24,19,40414.32,4090.37,2.142,1.47,0.97
SME_00026,2024-07-24,20,37620.98,6380.65,1.983,0.82,0.64
SME_00026,2024-08-23,21,34380.85,5396.81,1.936,2.24,0.9
SME_00026,2024-09-22,22,27726.57,4631.65,1.675,1.05,0.45
SME_00026,2024-10-22,23,27779.41,1361.34,1.791,1.4,0.89
SME_00026,2024-11-21,24,32465.62,4641.5,1.999,0.84,0.95
SME_00027,2023-01-01,1,85265.65,4148.57,2.134,0.82,0.74
SME_00027,2023-01-31,2,58124.48,7446.51,2.111,1.29,0.91
SME_00027,2023-03-02,3,55357.1,5503.31,2.691,1.23,1.0
SME_00027,2023-04-01,4,49713.5,4461.12,2.357,1.01,0.81
SME_00027,2023-05-01,5,65839.16,4690.52,2.358,2.26,0.84
SME_00027,2023-05-31,6,31540.25,1944.23,2.519,1.87,0.45
SME_00027,2023-06-30,7,14431.64,1521.07,2.643,1.07,0.47
SME_00027,2023-07-30,8,13854.38,1076.54,2.771,2.07,0.41
SME_00027,2023-08-29,9,13431.79,1737.27,2.41,2.44,0.53
SME_00027,2023-09-28,10,13277.11,1623.79,2.587,2.2,0.64
SME_00027,2023-10-28,11,13431.79,1356.16,2.73,2.41,0.83
SME_00027,2023-11-27,12,37989.42,3510.57,2.674,0.84,0.46
SME_00027,2023-12-27,13,14431.64,2499.47,2.393,1.53,0.81
SME_00027,2024-01-26,14,38757.55,5715.17,2.422,1.16,0.86
SME_00027,2024-02-25,15,15894.6,2041.34,2.14,2.45,0.78
SME_00027,2024-03-26,16,15586.17,2774.73,2.322,2.45,0.49
SME_00027,2024-04-25,17,15431.5,1723.75,2.314,1.37,0.78
SME_00027,2024-05-25,18,15008.91,943.07,2.635,1.79,0.95
SME_00027,2024-06-24,19,23864.46,1044.99,2.607,2.19,0.43
SME_00027,2024-07-24,20,24318.98,2943.95,2.661,1.75,0.44
SME_00027,2024-08-23,21,15503.38,2394.43,2.106,1.03,0.57
SME_00027,2024-09-22,22,18787.24,2417.37,2.789,1.0,0.49
SME_00027,2024-10-22,23,42119.24,4439.89,2.309,1.75,0.56
SME_00027,2024-11-21,24,34044.19,3273.77,2.317,2.17,0.95
SME_00028,2023-01-01,1,17374.41,1921.73,6.989,2.07,0.76
SME_00028,2023-01-31,2,26705.32,4442.21,7.168,2.09,0.81
SME_00028,2023-03-02,3,32982.15,5587.58,8.864,2.02,0.43
SME_00028,2023-04-01,4,27147.98,4401.15,8.248,1.33,0.51
SME_00028,2023-05-01,5,22254.34,965.74,7.632,1.62,0.5
SME_00028,2023-05-31,6,24643.04,1137.69,7.141,1.95,0.45
SME_00028,2023-06-30,7,17221.92,1160.7,7.622,0.97,0.5
SME_00028,2023-07-30,8,16188.22,1438.38,7.473,2.07,0.44
SME_00028,2023-08-29,9,15844.22,2332.88,7.425,2.2,0.51
SME_00028,2023-09-28,10,16405.69,941.97,6.8,2.4,0.58
SME_00028,2023-10-28,11,16124.98,2693.83,8.829,2.37,0.7
SME_00028,2023-11-27,12,19109.55,3081.08,8.94,1.35,0.65
SME_00028,2023-12-27,13,16816.48,2447.36,6.868,1.69,0.47
SME_00028,2024-01-26,14,23744.76,1924.88,7.305,2.23,0.52
SME_00028,2024-02-25,15,28183.62,3095.79,7.246,1.19,0.68
SME_00028,2024-03-26,16,31892.04,1315.01,7.949,2.42,0.49
SME_00028,2024-04-25,17,33814.28,5426.28,8.703,2.2,0.59
SME_00028,2024-05-25,18,32042.55,5276.97,8.918,1.64,0.61
SME_00028,2024-06-24,19,21147.99,1474.83,8.155,1.76,0.68
SME_00028,2024-07-24,20,15305.99,817.62,8.576,1.1,0.47
SME_00028,2024-08-23,21,8982.75,434.52,7.534,2.11,0.77
SME_00028,2024-09-22,22,14607.68,1326.23,7.147,1.87,0.93
SME_00028,2024-10-22,23,19160.69,2165.42,8.39,2.32,0.86
SME_00028,2024-11-21,24,22898.71,3832.78,7.712,2.34,0.77
SME_00029,2023-01-01,1,147110.51,9472.19,8.319,2.2,0.57
SME_00029,2023-01-31,2,168305.14,16280.91,8.099,1.68,0.42
SME_00029,2023-03-02,3,164247.38,23637.03,8.107,2.1,0.44
SME_00029,2023-04-01,4,153406.57,16557.17,7.515,2.24,0.82
SME_00029,2023-05-01,5,155088.85,24116.32,7.951,1.72,0.43
SME_00029,2023-05-31,6,173105.76,23125.75,7.394,0.83,0.44
SME_00029,2023-06-30,7,155314.52,25088.05,9.028,2.4,0.93
SME_00029,2023-07-30,8,144154.87,23825.65,7.432,1.06,0.78
SME_00029,2023-08-29,9,120977.9,16314.57,8.084,2.27,0.77
SME_00029,2023-09-28,10,116502.25,14021.33,7.793,1.59,0.97
SME_00029,2023-10-28,11,118196.76,15580.2,7.775,1.28,0.57
SME_00029,2023-11-27,12,114012.02,8290.02,7.562,2.28,0.7
SME_00029,2023-12-27,13,117609.01,6446.89,8.896,1.49,0.99
SME_00029,2024-01-26,14,107292.01,9512.02,8.735,1.24,0.45
SME_00029,2024-02-25,15,115711.62,9675.84,7.8,2.19,0.55
SME_00029,2024-03-26,16,111313.7,9262.56,8.756,1.64,0.9
SME_00029,2024-04-25,17,85940.46,5448.57,8.925,2.32,0.99
SME_00029,2024-05-25,18,54164.0,5218.3,8.692,1.51,0.67
SME_00029,2024-06-24,19,43426.0,3076.45,7.493,2.14,0.62
SME_00029,2024-07-24,20,44266.65,3990.35,9.121,1.45,0.55
SME_00029,2024-08-23,21,55043.35,2738.14,8.217,0.86,0.72
SME_00029,2024-09-22,22,58863.09,4472.35,7.474,1.59,0.96
SME_00029,2024-10-22,23,64468.82,8535.41,6.761,1.25,0.94
SME_00029,2024-11-21,24,72008.21,9367.0,9.08,1.07,0.58
SME_00030,2023-01-01,1,51018.05,3840.58,3.763,1.89,0.59
SME_00030,2023-01-31,2,32394.7,1657.25,4.067,1.58,0.73
SME_00030,2023-03-02,3,52183.86,6169.4,4.314,1.67,0.58
SME_00030,2023-04-01,4,50811.31,4560.92,3.853,1.7,0.81
SME_00030,2023-05-01,5,63446.15,9453.62,4.031,1.62,1.0
SME_00030,2023-05-31,6,40276.53,3893.69,3.376,2.2,0.53
SME_00030,2023-06-30,7,23677.99,1003.07,3.437,1.44,0.46
SME_00030,2023-07-30,8,32566.81,2203.96,4.132,2.11,0.89
SME_00030,2023-08-29,9,27208.33,4392.97,3.858,1.6,0.83
SME_00030,2023-09-28,10,46199.83,3230.97,4.16,1.53,0.48
SME_00030,2023-10-28,11,24225.82,1711.02,4.2,1.16,0.95
SME_00030,2023-11-27,12,14591.71,1946.96,4.284,1.74,0.81
SME_00030,2023-12-27,13,35259.92,5536.53,3.931,1.88,0.95
SME_00030,2024-01-26,14,44350.06,7547.55,4.017,0.81,0.46
SME_00030,2024-02-25,15,32950.98,4087.0,3.916,1.29,0.52
SME_00030,2024-03-26,16,19621.02,2884.97,4.328,0.89,0.48
SME_00030,2024-04-25,17,41435.04,6247.01,4.08,2.31,0.53
SME_00030,2024-05-25,18,50453.64,2776.0,3.96,2.2,0.75
SME_00030,2024-06-24,19,42762.78,2355.54,4.155,1.14,0.42
SME_00030,2024-07-24,20,43884.51,7350.94,4.277,1.17,0.87
SME_00030,2024-08-23,21,65004.56,2694.82,3.628,1.16,1.0
SME_00030,2024-09-22,22,74910.15,10033.28,3.72,0.93,0.76
SME_00030,2024-10-22,23,94600.12,7605.92,4.381,1.55,0.58
SME_00030,2024-11-21,24,106581.66,9462.63,3.85,2.39,0.84
SME_00031,2023-01-01,1,29512.04,1797.56,2.23,2.04,0.85
SME_00031,2023-01-31,2,46912.76,3360.27,1.962,1.45,0.95
SME_00031,2023-03-02,3,20655.24,1762.08,1.983,1.6,0.87
SME_00031,2023-04-01,4,50985.28,8952.92,2.23,1.08,0.81
SME_00031,2023-05-01,5,47051.3,7482.07,2.449,1.6,0.74
SME_00031,2023-05-31,6,48137.81,6733.38,2.347,0.83,0.47
SME_00031,2023-06-30,7,74646.65,7584.97,2.259,2.11,0.6
SME_00031,2023-07-30,8,36382.94,5269.87,2.19,1.44,0.6
SME_00031,2023-08-29,9,17978.61,911.29,2.101,1.86,0.77
SME_00031,2023-09-28,10,39780.15,3127.48,2.193,1.16,0.43
SME_00031,2023-10-28,11,17978.61,2085.58,2.528,1.04,0.4
SME_00031,2023-11-27,12,31749.65,1611.71,2.204,2.0,0.75
SME_00031,2023-12-27,13,19316.93,1610.96,2.146,1.84,0.5
SME_00031,2024-01-26,14,20089.61,2973.07,2.279,1.26,0.7
SME_00031,2024-02-25,15,20655.24,2672.41,2.037,2.38,0.79
SME_00031,2024-03-26,16,20862.28,3397.22,2.115,2.21,0.63
SME_00031,2024-04-25,17,41793.99,2211.34,2.525,1.58,1.0
SME_00031,2024-05-25,18,28564.39,3300.42,2.401,0.81,0.7
SME_00031,2024-06-24,19,75733.33,4705.07,2.175,1.51,0.46
SME_00031,2024-07-24,20,111859.94,11412.66,2.434,1.31,0.66
SME_00031,2024-08-23,21,189399.82,27751.53,2.373,2.03,0.44
SME_00031,2024-09-22,22,218037.34,25026.14,2.418,0.96,0.41
SME_00031,2024-10-22,23,252893.69,24709.96,2.523,2.1,0.98
SME_00031,2024-11-21,24,309859.09,52708.31,2.216,2.08,0.8
SME_00032,2023-01-01,1,45349.42,2786.83,2.222,1.25,0.89
SME_00032,2023-01-31,2,54321.08,8338.49,2.412,1.79,0.9
SME_00032,2023-03-02,3,52597.21,5657.54,2.715,2.14,0.62
SME_00032,2023-04-01,4,51903.54,2546.8,2.514,2.22,0.8
SME_00032,2023-05-01,5,39625.12,6637.54,2.253,1.18,0.89
SME_00032,2023-05-31,6,36407.01,6457.54,2.531,1.86,0.59
SME_00032,2023-06-30,7,22687.84,3714.84,2.189,1.69,0.71
SME_00032,2023-07-30,8,24793.51,3088.09,2.29,2.29,0.67
